Structure,Threads,Elapsed Time
WFC Laborde 8,8,1575143229
CDS Feldman 4,8,347059307
CDS Feldman 8,8,622218062
CDS Michael,8,348961444
Xenium Michael,8,668815057
CDS SplitOrdered,8,3216135803
STL,16,6338323449
TBB,16,297023219
WFC Laborde 4,16,1486268210
WFC Laborde 8,16,1375956789
CDS Feldman 4,16,201093725
CDS Feldman 8,16,317646200
CDS Michael,16,315826191
Xenium Michael,16,353517493
CDS SplitOrdered,16,1757225813
STL,32,7792313685
TBB,32,211960806
WFC Laborde 4,32,1113607006
WFC Laborde 8,32,965301113
CDS Feldman 4,32,147160144
CDS Feldman 8,32,139113950
CDS Michael,32,214515724
Xenium Michael,32,172737848
CDS SplitOrdered,32,2245661638
STL,1,2422726814
TBB,1,2578014537
WFC Laborde 4,1,6224012657
WFC Laborde 8,1,4481845197
CDS Feldman 4,1,2592056167
CDS Feldman 8,1,2732721561
CDS Michael,1,2123842745
Xenium Michael,1,4267272558
CDS SplitOrdered,1,4209935153
STL,4,10311144269
TBB,4,1656781117
WFC Laborde 4,4,4287693051
WFC Laborde 8,4,3557198873
CDS Feldman 4,4,948468483
CDS Feldman 8,4,1362124180
CDS Michael,4,1097696993
Xenium Michael,4,1242209960
CDS SplitOrdered,4,4355549667
STL,8,9091071122
TBB,8,573456725
WFC Laborde 4,8,2181770307
WFC Laborde 8,8,1681277647
CDS Feldman 4,8,316858939
CDS Feldman 8,8,339672576
CDS Michael,8,320787772
Xenium Michael,8,542849036
CDS SplitOrdered,8,2853183149
STL,16,7552583360
TBB,16,316104183
WFC Laborde 4,16,1670517115
WFC Laborde 8,16,1694833636
CDS Feldman 4,16,280022970
CDS Feldman 8,16,378955857
CDS Michael,16,169977519
Xenium Michael,16,355872949
CDS SplitOrdered,16,2592463145
STL,32,6153358378
TBB,32,213376216
WFC Laborde 4,32,1132321559
WFC Laborde 8,32,1139557012
CDS Feldman 4,32,162976349
CDS Feldman 8,32,178592330
CDS Michael,32,224680182
Xenium Michael,32,202085872
CDS SplitOrdered,32,1949966834
