Structure,Threads,Elapsed Time
CDS Feldman 4,1,921282956
CDS Feldman 8,1,907415869
Xenium Michael,1,1938718247
CDS Michael,1,1161712457
CDS SplitOrdered,1,1400478120
STL,4,7387206617
TBB,4,1264636021
WFC Laborde 4,4,3682977333
WFC Laborde 8,4,3353043760
CDS Feldman 4,4,279830548
CDS Feldman 8,4,915278455
Xenium Michael,4,1065342154
CDS Michael,4,585793267
CDS SplitOrdered,4,700268576
STL,8,10773749831
TBB,8,443075142
WFC Laborde 4,8,2156892927
WFC Laborde 8,8,2044211310
CDS Feldman 4,8,199655657
CDS Feldman 8,8,284196546
Xenium Michael,8,536580100
CDS Michael,8,654031394
CDS SplitOrdered,8,239974618
STL,16,8772843422
TBB,16,339617214
WFC Laborde 8,16,1552716971
CDS Feldman 4,16,141659030
CDS Feldman 8,16,167042683
Xenium Michael,16,270366391
CDS Michael,16,384342363
CDS SplitOrdered,16,462902529
STL,32,11109836831
TBB,32,321174621
WFC Laborde 8,32,1648678825
CDS Feldman 4,32,344009326
CDS Feldman 8,32,266808813
Xenium Michael,32,205667531
CDS Michael,32,543538760
CDS SplitOrdered,32,336676129
STL,1,924662023
TBB,1,1060938636
WFC Laborde 4,1,1844654497
WFC Laborde 8,1,1665834791
CDS Feldman 4,1,978606436
CDS Feldman 8,1,931566106
Xenium Michael,1,1672591270
CDS Michael,1,1158780382
CDS SplitOrdered,1,1495941208
STL,4,8373338291
TBB,4,1447289291
WFC Laborde 4,4,3812620862
WFC Laborde 8,4,3778636076
CDS Feldman 4,4,279713455
CDS Feldman 8,4,691797515
Xenium Michael,4,1031623259
CDS Michael,4,1050401142
CDS SplitOrdered,4,980567765
STL,8,8237233814
TBB,8,525749420
WFC Laborde 4,8,2379954333
WFC Laborde 8,8,1560038673
CDS Feldman 4,8,197223394
CDS Feldman 8,8,251060473
Xenium Michael,8,293557799
CDS Michael,8,441509214
CDS SplitOrdered,8,235566606
STL,16,9225454495
TBB,16,319121431
WFC Laborde 4,16,1722741856
WFC Laborde 8,16,1078973757
CDS Feldman 4,16,307689328
CDS Feldman 8,16,220296591
Xenium Michael,16,313347342
CDS Michael,16,375582296
CDS SplitOrdered,16,383500861
STL,32,11107620802
TBB,32,305151131
WFC Laborde 4,32,1659216892
CDS Feldman 4,32,344749944
CDS Feldman 8,32,285093362
Xenium Michael,32,211352272
CDS Michael,32,557801572
CDS SplitOrdered,32,396738155
