Structure,Threads,Elapsed Time
WFC Laborde 8,32,870334118
CDS Feldman 4,32,99485217
CDS Feldman 8,32,94583931
CDS Michael,32,125225691
Xenium Michael,32,1356983073
CDS SplitOrdered,32,150548118
STL,1,4140267042
TBB,1,5249260058
WFC Laborde 4,1,9922982612
WFC Laborde 8,1,8534713474
CDS Feldman 4,1,4338868532
CDS Feldman 8,1,4074789508
CDS Michael,1,3470908404
Xenium Michael,1,9244353329
CDS SplitOrdered,1,5146315166
STL,4,10201756759
TBB,4,1787864171
WFC Laborde 4,4,3886921864
WFC Laborde 8,4,3907254706
CDS Feldman 4,4,879527355
CDS Feldman 8,4,693685885
CDS Michael,4,664502066
Xenium Michael,4,6927738832
CDS SplitOrdered,4,1666390947
STL,8,9499542435
TBB,8,374064331
WFC Laborde 4,8,1682803413
WFC Laborde 8,8,1535643231
CDS Feldman 4,8,363681843
CDS Feldman 8,8,249485103
CDS Michael,8,221381193
Xenium Michael,8,4507744119
CDS SplitOrdered,8,525932845
STL,16,7087872434
TBB,16,195011622
WFC Laborde 4,16,1402444698
WFC Laborde 8,16,773354491
CDS Feldman 4,16,193910557
CDS Feldman 8,16,154493329
CDS Michael,16,146164659
Xenium Michael,16,2347898262
CDS SplitOrdered,16,264032646
STL,32,6841833880
TBB,32,196651417
WFC Laborde 4,32,988622297
WFC Laborde 8,32,774949592
CDS Feldman 4,32,106141280
CDS Feldman 8,32,114045885
CDS Michael,32,139575123
Xenium Michael,32,1337170937
CDS SplitOrdered,32,147358787
STL,1,4135111379
TBB,1,4032311862
WFC Laborde 4,1,12151686916
WFC Laborde 8,1,8547959750
CDS Feldman 4,1,4311433359
CDS Feldman 8,1,4076076309
CDS Michael,1,5206296693
Xenium Michael,1,9326703954
CDS SplitOrdered,1,5134845685
STL,4,8850414512
TBB,4,1577151311
WFC Laborde 4,4,3796388574
WFC Laborde 8,4,3049247338
CDS Feldman 4,4,934330359
CDS Feldman 8,4,822548272
CDS Michael,4,828383117
Xenium Michael,4,5090449439
CDS SplitOrdered,4,1865772978
STL,8,7981895354
TBB,8,415380823
WFC Laborde 4,8,2055942854
WFC Laborde 8,8,951607326
CDS Feldman 4,8,285950453
CDS Feldman 8,8,243193192
CDS Michael,8,219641568
Xenium Michael,8,2768596246
CDS SplitOrdered,8,392120698
STL,16,7100519850
TBB,16,284477056
