Structure,Threads,Elapsed Time
Xenium Michael,4,928958166
CDS Michael,4,428911710
CDS SplitOrdered,4,716849565
STL,8,6998400841
TBB,8,234546225
WFC Laborde 4,8,1848891226
WFC Laborde 8,8,1469953145
CDS Feldman 4,8,144691098
CDS Feldman 8,8,157718380
Xenium Michael,8,585703378
CDS Michael,8,148733690
CDS SplitOrdered,8,478729160
STL,16,5654365553
TBB,16,180914365
WFC Laborde 4,16,1225993557
WFC Laborde 8,16,1235404189
CDS Feldman 4,16,94395855
CDS Feldman 8,16,172116036
Xenium Michael,16,320373152
CDS Michael,16,302214143
CDS SplitOrdered,16,350457721
STL,32,5842576216
TBB,32,286360662
WFC Laborde 4,32,1163730164
WFC Laborde 8,32,1200129915
CDS Feldman 4,32,206406691
CDS Feldman 8,32,158186825
Xenium Michael,32,200255902
CDS Michael,32,279348405
CDS SplitOrdered,32,351500177
STL,1,826660442
TBB,1,1098616553
WFC Laborde 4,1,2066439153
WFC Laborde 8,1,1712540078
CDS Feldman 4,1,822046777
CDS Feldman 8,1,785457036
Xenium Michael,1,1846750080
CDS Michael,1,738740576
CDS SplitOrdered,1,1445120770
STL,4,5327438912
TBB,4,684746710
WFC Laborde 4,4,3805483795
WFC Laborde 8,4,2107355278
CDS Feldman 4,4,226390651
CDS Feldman 8,4,587059769
Xenium Michael,4,1085365375
CDS Michael,4,279084176
CDS SplitOrdered,4,925581483
STL,8,6414169510
TBB,8,376885784
WFC Laborde 4,8,2116407707
WFC Laborde 8,8,1391014182
CDS Feldman 4,8,167693078
CDS Feldman 8,8,211098401
Xenium Michael,8,489144085
CDS Michael,8,170544171
CDS SplitOrdered,8,639728008
STL,16,6446612431
TBB,16,371904526
WFC Laborde 4,16,586169406
WFC Laborde 8,16,852230647
CDS Feldman 4,16,178028887
CDS Feldman 8,16,179122776
Xenium Michael,16,332298058
CDS Michael,16,336792910
CDS SplitOrdered,16,246927107
STL,32,7317238423
TBB,32,242591130
WFC Laborde 4,32,1268006132
WFC Laborde 8,32,1239344317
CDS Feldman 4,32,244827875
CDS Feldman 8,32,193148584
Xenium Michael,32,214353037
CDS Michael,32,298044765
CDS SplitOrdered,32,376684471
STL,1,998599894
TBB,1,1096955857
WFC Laborde 4,1,1897507481
WFC Laborde 8,1,1885971341
CDS Feldman 4,1,1057584074
CDS Feldman 8,1,1019072144
Xenium Michael,1,1847485952
CDS Michael,1,783142023
CDS SplitOrdered,1,1238650187
STL,4,5820083503
TBB,4,879647345
WFC Laborde 4,4,3279248889
WFC Laborde 8,4,2636657538
CDS Feldman 4,4,439048567
CDS Feldman 8,4,280292735
Xenium Michael,4,1205563141
CDS Michael,4,455121181
CDS SplitOrdered,4,1034467096
STL,8,5229260369
TBB,8,417666706
WFC Laborde 4,8,2266307086
WFC Laborde 8,8,1235933328
CDS Feldman 4,8,141522756
CDS Feldman 8,8,179587779
Xenium Michael,8,311610007
CDS Michael,8,256319308
CDS SplitOrdered,8,214645978
STL,16,5070451687
TBB,16,153960476
WFC Laborde 4,16,1618428029
WFC Laborde 8,16,957765852
CDS Feldman 4,16,93654297
CDS Feldman 8,16,174583076
Xenium Michael,16,275398281
CDS Michael,16,321367076
CDS SplitOrdered,16,151191176
STL,32,5968497931
TBB,32,229776472
WFC Laborde 4,32,1200019843
WFC Laborde 8,32,1251200856
CDS Feldman 4,32,226136615
CDS Feldman 8,32,191725877
Xenium Michael,32,200307618
CDS Michael,32,339161031
CDS SplitOrdered,32,382151023
