Structure,Threads,Elapsed Time
CDS Michael,32,511387926
Xenium Michael,32,489249117
CDS SplitOrdered,32,536476619
STL,1,8568849859
TBB,1,8587008562
WFC Laborde 4,1,17352339875
WFC Laborde 8,1,12346130463
CDS Feldman 4,1,15817945488
CDS Feldman 8,1,16918937206
CDS Michael,1,13006256853
Xenium Michael,1,8760051039
CDS SplitOrdered,1,23089126385
STL,4,50184944439
TBB,4,2834941673
WFC Laborde 4,4,6164867164
WFC Laborde 8,4,5840250854
CDS Feldman 4,4,4005103556
CDS Feldman 8,4,4014686190
CDS Michael,4,3141182880
Xenium Michael,4,3092197700
CDS SplitOrdered,4,3898697476
STL,8,42129988517
TBB,8,1407474271
WFC Laborde 4,8,2630794023
WFC Laborde 8,8,2537071954
CDS Feldman 4,8,2242446351
CDS Feldman 8,8,2002405919
CDS Michael,8,1602558406
Xenium Michael,8,1521345132
CDS SplitOrdered,8,1750547219
STL,16,32849300543
TBB,16,833316973
WFC Laborde 4,16,1644503674
WFC Laborde 8,16,1355087208
CDS Feldman 4,16,1137115955
CDS Feldman 8,16,1147567007
CDS Michael,16,788454707
Xenium Michael,16,813093515
CDS SplitOrdered,16,912936116
STL,32,27871904627
TBB,32,429410934
WFC Laborde 4,32,1133092172
WFC Laborde 8,32,1343433690
CDS Feldman 4,32,1305321905
CDS Feldman 8,32,595446453
CDS Michael,32,366440230
Xenium Michael,32,480376539
CDS SplitOrdered,32,554272132
STL,1,9835629486
TBB,1,8505248133
WFC Laborde 4,1,18530401473
WFC Laborde 8,1,14170467883
CDS Feldman 4,1,13144280456
CDS Feldman 8,1,12414357529
CDS Michael,1,13006540915
Xenium Michael,1,13091268534
CDS SplitOrdered,1,10087074479
STL,4,47908304495
TBB,4,2838282964
WFC Laborde 4,4,7227205646
WFC Laborde 8,4,7660748206
CDS Feldman 4,4,4248629969
CDS Feldman 8,4,4034293041
CDS Michael,4,3329548240
Xenium Michael,4,3058711632
CDS SplitOrdered,4,3772673220
STL,8,44712994355
TBB,8,1536776191
WFC Laborde 4,8,2689747044
WFC Laborde 8,8,3330691665
CDS Feldman 4,8,1946280935
CDS Feldman 8,8,1753796138
CDS Michael,8,1674334765
Xenium Michael,8,1298694152
CDS SplitOrdered,8,1757588886
STL,16,31166101155
TBB,16,709318115
WFC Laborde 4,16,1439165437
WFC Laborde 8,16,1308433754
CDS Feldman 4,16,1245820803
CDS Feldman 8,16,1128581149
CDS Michael,16,800291293
Xenium Michael,16,770228685
CDS SplitOrdered,16,938775753
STL,32,28518420825
TBB,32,397432050
WFC Laborde 4,32,975560580
WFC Laborde 8,32,1185642589
CDS Feldman 4,32,1633431299
CDS Feldman 8,32,620280446
CDS Michael,32,504698898
Xenium Michael,32,400975981
CDS SplitOrdered,32,575010549
STL,1,19344049272
TBB,1,8612425181
WFC Laborde 4,1,16034058397
WFC Laborde 8,1,14688712891
CDS Feldman 4,1,17483002050
CDS Feldman 8,1,16545723619
CDS Michael,1,13684772137
Xenium Michael,1,8723958636
CDS SplitOrdered,1,10692743305
STL,4,43774595635
TBB,4,2970383399
WFC Laborde 4,4,7818592101
WFC Laborde 8,4,5565317119
CDS Feldman 4,4,3824920296
CDS Feldman 8,4,4004675224
CDS Michael,4,3302704857
Xenium Michael,4,2754425397
CDS SplitOrdered,4,3775171220
STL,8,27071344253
TBB,8,1508035490
WFC Laborde 4,8,2876993380
CDS Feldman 4,8,2015658604
CDS Feldman 8,8,1852012890
CDS Michael,8,1571090086
Xenium Michael,8,1430781300
CDS SplitOrdered,8,2187460485
STL,16,35007731409
TBB,16,896246521
