Structure,Threads,Elapsed Time
STL,32,11164003481
TBB,32,372707760
WFC Laborde 8,32,1779238318
CDS Feldman 4,32,333840622
CDS Feldman 8,32,385226063
Xenium Michael,32,244655544
CDS Michael,32,676550488
CDS SplitOrdered,32,746980453
STL,1,1133782088
TBB,1,1034474520
WFC Laborde 4,1,1896759061
WFC Laborde 8,1,1767049791
CDS Feldman 4,1,1214638379
CDS Feldman 8,1,947573846
Xenium Michael,1,1776759830
CDS Michael,1,1195908391
CDS SplitOrdered,1,1660587604
STL,4,8960132462
TBB,4,977562264
WFC Laborde 4,4,4613805762
WFC Laborde 8,4,2875405446
CDS Feldman 4,4,790660576
CDS Feldman 8,4,344064714
Xenium Michael,4,1309251872
CDS Michael,4,708341940
CDS SplitOrdered,4,1363014499
STL,8,12027234047
TBB,8,452661004
WFC Laborde 4,8,1907554804
WFC Laborde 8,8,1836413954
CDS Feldman 4,8,374581628
CDS Feldman 8,8,173735005
Xenium Michael,8,580413025
CDS Michael,8,194301408
CDS SplitOrdered,8,773561689
STL,16,9234456260
TBB,16,298485570
WFC Laborde 4,16,2112151595
CDS Feldman 4,16,470496604
CDS Feldman 8,16,152239939
Xenium Michael,16,319805335
CDS Michael,16,508864153
CDS SplitOrdered,16,730285877
STL,32,12388811001
TBB,32,417700816
CDS Feldman 4,32,508198351
CDS Feldman 8,32,306423529
Xenium Michael,32,217932072
CDS Michael,32,769166604
CDS SplitOrdered,32,701541513
