Structure,Threads,Elapsed Time
CDS SplitOrdered,1,5283949268
STL,4,14422266563
TBB,4,2220778560
CDS Feldman 4,4,2886148235
CDS Feldman 8,4,2902720298
Xenium Michael,4,2581300721
CDS Michael,4,2186579645
CDS SplitOrdered,4,2371387632
STL,8,19344264584
TBB,8,893692704
WFC Laborde 8,8,1884808297
CDS Feldman 4,8,1611413290
CDS Feldman 8,8,1732048829
Xenium Michael,8,1266278794
CDS Michael,8,1354698707
CDS SplitOrdered,8,1293264431
STL,16,19021597482
TBB,16,704247632
CDS Feldman 4,16,2278807468
CDS Feldman 8,16,1131358809
Xenium Michael,16,735483247
CDS Michael,16,905566652
CDS SplitOrdered,16,890189961
STL,32,20873531999
TBB,32,505052095
CDS Feldman 4,32,848852472
CDS Feldman 8,32,958313636
Xenium Michael,32,402592460
CDS Michael,32,707350856
CDS SplitOrdered,32,919746519
STL,1,3356311413
TBB,1,4013873115
WFC Laborde 4,1,2492756677
WFC Laborde 8,1,2340501349
CDS Feldman 4,1,7445280097
CDS Feldman 8,1,7414893161
Xenium Michael,1,4534999959
CDS Michael,1,4466741039
CDS SplitOrdered,1,5292013866
STL,4,13945616938
TBB,4,2284556351
CDS Feldman 4,4,2880405867
CDS Feldman 8,4,2691206396
Xenium Michael,4,2190992910
CDS Michael,4,2223889101
CDS SplitOrdered,4,2365707840
STL,8,19247287164
TBB,8,1072508190
CDS Feldman 4,8,1770255055
CDS Feldman 8,8,1583888381
Xenium Michael,8,1309265046
CDS Michael,8,1261268344
CDS SplitOrdered,8,1559453250
STL,16,19433506277
TBB,16,754942632
CDS Feldman 4,16,1082444326
CDS Feldman 8,16,1060969104
Xenium Michael,16,743535783
CDS Michael,16,1180494727
CDS SplitOrdered,16,935636134
STL,32,19368818330
TBB,32,507766720
CDS Feldman 4,32,854964051
CDS Feldman 8,32,1324760348
Xenium Michael,32,446896463
CDS Michael,32,818582496
CDS SplitOrdered,32,851792257
