Structure,Threads,Elapsed Time
Xenium Michael,1,10647635739
CDS SplitOrdered,1,11630077123
STL,4,26737126325
TBB,4,5138158445
WFC Laborde 4,4,9984979325
WFC Laborde 8,4,9566071955
CDS Feldman 4,4,6343162703
CDS Feldman 8,4,6034471623
CDS Michael,4,4511845298
Xenium Michael,4,8452921405
CDS SplitOrdered,4,8424060353
STL,8,24744742531
TBB,8,1989288643
WFC Laborde 4,8,2973205865
WFC Laborde 8,8,3210481057
CDS Feldman 4,8,2198806773
CDS Feldman 8,8,1571971214
CDS Michael,8,1341542666
Xenium Michael,8,3933437864
CDS SplitOrdered,8,3416101673
STL,16,20640380491
TBB,16,962524501
WFC Laborde 4,16,2010384644
WFC Laborde 8,16,1287600653
CDS Feldman 4,16,1002554374
CDS Feldman 8,16,1024627124
CDS Michael,16,915828296
Xenium Michael,16,2192629819
CDS SplitOrdered,16,2914386999
STL,32,15654495103
TBB,32,665137584
WFC Laborde 4,32,966181437
WFC Laborde 8,32,964668542
CDS Feldman 4,32,671762364
CDS Feldman 8,32,797633763
CDS Michael,32,693516993
Xenium Michael,32,1325938713
CDS SplitOrdered,32,3250600414
