Structure,Threads,Elapsed Time
CDS SplitOrdered,16,580572828
STL,32,10193249248
TBB,32,306936109
WFC Laborde 8,32,1672485231
CDS Feldman 4,32,385796750
CDS Feldman 8,32,232413565
Xenium Michael,32,231947307
CDS Michael,32,487712020
CDS SplitOrdered,32,512245811
STL,1,964071107
TBB,1,1330121853
WFC Laborde 4,1,2077939271
WFC Laborde 8,1,1917941297
CDS Feldman 4,1,1187776928
CDS Feldman 8,1,987868957
Xenium Michael,1,1767479202
CDS Michael,1,985966291
CDS SplitOrdered,1,1478432273
STL,4,10420305521
TBB,4,1089647282
WFC Laborde 4,4,4008246511
WFC Laborde 8,4,2668808158
CDS Feldman 4,4,398516435
CDS Feldman 8,4,482406252
Xenium Michael,4,1180252402
CDS Michael,4,691453584
CDS SplitOrdered,4,854084309
STL,8,10057142516
TBB,8,523403851
WFC Laborde 4,8,2353907384
CDS Feldman 4,8,747645157
CDS Feldman 8,8,179751549
Xenium Michael,8,561482288
CDS Michael,8,229764879
CDS SplitOrdered,8,712891446
STL,16,10043637937
TBB,16,417631066
WFC Laborde 8,16,1717288534
CDS Feldman 4,16,158258557
CDS Feldman 8,16,352771734
Xenium Michael,16,255639010
CDS Michael,16,419977075
CDS SplitOrdered,16,446279773
STL,32,10021372956
TBB,32,299796455
WFC Laborde 8,32,1592987200
CDS Feldman 4,32,501821072
CDS Feldman 8,32,200223200
Xenium Michael,32,206945455
CDS Michael,32,553983638
CDS SplitOrdered,32,523831091
STL,1,968724588
TBB,1,1330267238
WFC Laborde 4,1,2080780260
WFC Laborde 8,1,1924006684
CDS Feldman 4,1,1192507279
CDS Feldman 8,1,959049653
Xenium Michael,1,1762806320
CDS Michael,1,967170962
CDS SplitOrdered,1,1462067352
STL,4,9627834633
TBB,4,1544790621
WFC Laborde 4,4,3760583973
WFC Laborde 8,4,3030716701
CDS Feldman 4,4,815901456
CDS Feldman 8,4,282768371
Xenium Michael,4,1222172350
CDS Michael,4,598076479
CDS SplitOrdered,4,980920608
STL,8,9225690688
TBB,8,393315220
WFC Laborde 4,8,2921688863
WFC Laborde 8,8,1284062618
CDS Feldman 4,8,216685034
CDS Feldman 8,8,389244831
Xenium Michael,8,377605410
CDS Michael,8,672330512
CDS SplitOrdered,8,290844397
STL,16,9050786279
TBB,16,350413245
WFC Laborde 4,16,1149453201
WFC Laborde 8,16,1807641133
CDS Feldman 4,16,158527578
CDS Feldman 8,16,294896044
Xenium Michael,16,280484960
CDS Michael,16,633460967
CDS SplitOrdered,16,542342902
STL,32,11580784930
TBB,32,283380432
WFC Laborde 4,32,1688781489
WFC Laborde 8,32,1626993508
CDS Feldman 4,32,462533300
CDS Feldman 8,32,262047487
Xenium Michael,32,182456636
CDS Michael,32,529659214
CDS SplitOrdered,32,515475661
STL,1,964706537
TBB,1,1326950924
WFC Laborde 4,1,2078629162
WFC Laborde 8,1,1928408549
CDS Feldman 4,1,1191888634
CDS Feldman 8,1,970135798
Xenium Michael,1,1766214189
CDS Michael,1,985556596
CDS SplitOrdered,1,1476787164
STL,4,8357482173
TBB,4,1293015375
WFC Laborde 4,4,4384613755
WFC Laborde 8,4,3225538606
CDS Feldman 4,4,387561080
CDS Feldman 8,4,1061197640
Xenium Michael,4,988376121
CDS Michael,4,436958715
CDS SplitOrdered,4,807951482
STL,8,9263760178
TBB,8,430491905
WFC Laborde 4,8,1867158599
WFC Laborde 8,8,1310616475
CDS Feldman 4,8,253897981
CDS Feldman 8,8,215156458
Xenium Michael,8,684487242
CDS Michael,8,207962320
CDS SplitOrdered,8,918354511
STL,16,8664242390
TBB,16,310595580
WFC Laborde 4,16,1645955594
WFC Laborde 8,16,788148089
CDS Feldman 4,16,153668997
CDS Feldman 8,16,265043986
Xenium Michael,16,213198209
CDS Michael,16,450296884
CDS SplitOrdered,16,310902375
STL,32,10222737126
TBB,32,290536015
WFC Laborde 4,32,1761663726
WFC Laborde 8,32,1601516918
CDS Feldman 4,32,468757176
CDS Feldman 8,32,236533202
Xenium Michael,32,207074122
CDS Michael,32,468162987
CDS SplitOrdered,32,479278538
