Structure,Threads,Elapsed Time
LibCDSFeldman 8,1,740624135
XeniumHarrisMichael,1,1540080390
LibCDSMichael 1,1,755947761
LibCDSSplitOrdered 1,1,1447085737
LockUnordered,4,5094737498
TBB,4,911638178
WFCUnorderedMap 4,4,3229768111
WFCUnorderedMap 8,4,2192942842
LibCDSFeldman 4,4,666029368
LibCDSFeldman 8,4,448348694
XeniumHarrisMichael,4,636409154
LibCDSMichael 1,4,324289820
LibCDSSplitOrdered 1,4,1000724100
LockUnordered,8,5861840965
TBB,8,237392197
WFCUnorderedMap 4,8,2048466937
WFCUnorderedMap 8,8,1418444410
LibCDSFeldman 4,8,154592858
LibCDSFeldman 8,8,167095018
XeniumHarrisMichael,8,277848455
LibCDSMichael 1,8,469343547
LibCDSSplitOrdered 1,8,209348358
LockUnordered,16,5668580990
TBB,16,311847695
WFCUnorderedMap 4,16,1472165516
WFCUnorderedMap 8,16,1248253546
LibCDSFeldman 4,16,357695328
LibCDSFeldman 8,16,105009497
XeniumHarrisMichael,16,211777022
LibCDSMichael 1,16,235591303
LibCDSSplitOrdered 1,16,353379416
LockUnordered,32,6160265357
TBB,32,244375683
WFCUnorderedMap 4,32,1089686981
WFCUnorderedMap 8,32,976290925
LibCDSFeldman 4,32,335042824
LibCDSFeldman 8,32,395869445
XeniumHarrisMichael,32,146118175
LibCDSMichael 1,32,365316507
LibCDSSplitOrdered 1,32,227554562
