Structure,Threads,Elapsed Time
WFCUnorderedMap 4,8,2584847266
WFCUnorderedMap 8,8,2587676425
LibCDSFeldman 4,8,978953751
LibCDSFeldman 8,8,1194681082
XeniumHarrisMichael,8,296501654
LibCDSMichael 1,8,843956634
LibCDSSplitOrdered 1,8,418909064
LockUnordered,16,11104691843
TBB,16,203967699
LibCDSFeldman 4,16,817480570
LibCDSFeldman 8,16,1070765854
XeniumHarrisMichael,16,398324381
LibCDSMichael 1,16,618940324
LibCDSSplitOrdered 1,16,797923041
LockUnordered,32,12329742262
TBB,32,333377678
LibCDSFeldman 4,32,653010366
LibCDSFeldman 8,32,913602853
XeniumHarrisMichael,32,197624258
LibCDSMichael 1,32,670962584
LibCDSSplitOrdered 1,32,701629144
LockUnordered,1,939008469
TBB,1,1294091963
WFCUnorderedMap 4,1,1937846595
WFCUnorderedMap 8,1,1709550099
LibCDSFeldman 4,1,1231989767
LibCDSFeldman 8,1,914075776
XeniumHarrisMichael,1,1581765195
LibCDSMichael 1,1,962368137
LibCDSSplitOrdered 1,1,1384120093
LockUnordered,4,9284601682
TBB,4,1095678052
WFCUnorderedMap 8,4,3623995543
LibCDSFeldman 4,4,790615990
LibCDSFeldman 8,4,319489029
XeniumHarrisMichael,4,1334067392
LibCDSMichael 1,4,1045045417
LibCDSSplitOrdered 1,4,1408882065
LockUnordered,8,11820003113
TBB,8,647179416
WFCUnorderedMap 4,8,2818435098
WFCUnorderedMap 8,8,2567000851
LibCDSFeldman 4,8,551675243
LibCDSFeldman 8,8,265331514
XeniumHarrisMichael,8,307345996
LibCDSMichael 1,8,222082377
LibCDSSplitOrdered 1,8,662772551
LockUnordered,16,11208377722
TBB,16,310463941
WFCUnorderedMap 8,16,1429943457
LibCDSFeldman 4,16,567607088
LibCDSFeldman 8,16,197843726
XeniumHarrisMichael,16,270258924
LibCDSMichael 1,16,375318206
LibCDSSplitOrdered 1,16,590234887
LockUnordered,32,11802156828
TBB,32,387659222
WFCUnorderedMap 4,32,1326973272
LibCDSFeldman 4,32,1178049667
LibCDSFeldman 8,32,483383575
XeniumHarrisMichael,32,227149314
LibCDSMichael 1,32,700214267
LibCDSSplitOrdered 1,32,672805037
LockUnordered,1,928583945
TBB,1,1300271608
WFCUnorderedMap 4,1,1957701124
WFCUnorderedMap 8,1,1749182381
LibCDSFeldman 4,1,960133568
LibCDSFeldman 8,1,1187858708
XeniumHarrisMichael,1,1570092687
LibCDSMichael 1,1,1002022339
LibCDSSplitOrdered 1,1,1422770426
LockUnordered,4,9312211451
TBB,4,1734036438
WFCUnorderedMap 4,4,3254521109
WFCUnorderedMap 8,4,3080762259
LibCDSFeldman 4,4,672877339
LibCDSFeldman 8,4,1157480225
XeniumHarrisMichael,4,947239792
LibCDSMichael 1,4,834030530
LibCDSSplitOrdered 1,4,995465006
LockUnordered,8,12047112392
TBB,8,414662626
WFCUnorderedMap 4,8,2028358108
WFCUnorderedMap 8,8,1921896823
LibCDSFeldman 4,8,479544981
LibCDSFeldman 8,8,748720891
XeniumHarrisMichael,8,546095033
LibCDSMichael 1,8,815815461
LibCDSSplitOrdered 1,8,462907115
LockUnordered,16,10559088525
TBB,16,688511988
WFCUnorderedMap 8,16,1691588961
LibCDSFeldman 4,16,713943901
LibCDSFeldman 8,16,566440314
XeniumHarrisMichael,16,344466005
LibCDSMichael 1,16,1131315286
LibCDSSplitOrdered 1,16,839191559
LockUnordered,32,12503869629
TBB,32,376710075
LibCDSFeldman 4,32,759509512
LibCDSFeldman 8,32,530894052
XeniumHarrisMichael,32,209405806
LibCDSMichael 1,32,880034695
LibCDSSplitOrdered 1,32,312590555
