Structure,Threads,Elapsed Time
LibCDS_Feldman 4,4,481962268
LibCDS_Feldman 8,4,478640339
LibCDS_Michael 1,4,254288142
Xenium_Michael,4,1463613160
LibCDS_SplitOrdered 1,4,936348358
STD_Lock,8,5108831686
TBB,8,217720532
WFC_Laborde 4,8,1598399668
WFC_Laborde 8,8,1491748263
LibCDS_Feldman 4,8,231359708
LibCDS_Feldman 8,8,156453784
LibCDS_Michael 1,8,187623303
Xenium_Michael,8,666929998
LibCDS_SplitOrdered 1,8,307227118
STD_Lock,16,4051750462
TBB,16,255279073
WFC_Laborde 4,16,958223146
WFC_Laborde 8,16,937620034
LibCDS_Feldman 4,16,103219209
LibCDS_Feldman 8,16,86469663
LibCDS_Michael 1,16,120726430
Xenium_Michael,16,342683432
LibCDS_SplitOrdered 1,16,248062535
STD_Lock,32,5242087753
TBB,32,186675952
WFC_Laborde 4,32,1092213285
WFC_Laborde 8,32,896490583
LibCDS_Feldman 4,32,77054135
LibCDS_Feldman 8,32,48369484
LibCDS_Michael 1,32,79084659
Xenium_Michael,32,210529327
LibCDS_SplitOrdered 1,32,144391528
STD_Lock,1,1551332157
TBB,1,1576177493
WFC_Laborde 4,1,3701002411
WFC_Laborde 8,1,3246323599
LibCDS_Feldman 4,1,1356854621
LibCDS_Feldman 8,1,1507848931
LibCDS_Michael 1,1,1337648056
Xenium_Michael,1,3080965514
LibCDS_SplitOrdered 1,1,2314579880
STD_Lock,4,5092017853
TBB,4,632627314
WFC_Laborde 4,4,3388846214
WFC_Laborde 8,4,2252656917
LibCDS_Feldman 4,4,413789812
LibCDS_Feldman 8,4,352305454
LibCDS_Michael 1,4,414198809
Xenium_Michael,4,1388482782
LibCDS_SplitOrdered 1,4,767561089
STD_Lock,8,4553378395
TBB,8,182937104
WFC_Laborde 4,8,2291897558
WFC_Laborde 8,8,1227230626
LibCDS_Feldman 4,8,157370654
LibCDS_Feldman 8,8,136887744
LibCDS_Michael 1,8,146433413
Xenium_Michael,8,746105681
LibCDS_SplitOrdered 1,8,275997467
STD_Lock,16,4977442469
TBB,16,240956795
WFC_Laborde 4,16,1270391274
WFC_Laborde 8,16,811593509
LibCDS_Feldman 4,16,107651759
LibCDS_Feldman 8,16,85446854
LibCDS_Michael 1,16,101963500
Xenium_Michael,16,393417943
LibCDS_SplitOrdered 1,16,207790538
STD_Lock,32,4441688907
TBB,32,165532096
WFC_Laborde 4,32,1068869945
WFC_Laborde 8,32,944136090
