Structure,Threads,Elapsed Time
LibCDS_Feldman 8,32,599751646
Xenium_Michael,32,828794718
LibCDS_Michael 1,32,642473307
LibCDS_SplitOrdered 1,32,904071941
STD_Lock,1,3307160557
TBB,1,4078895353
WFC_Laborde 4,1,13002381301
WFC_Laborde 8,1,9708688507
LibCDS_Feldman 4,1,9574017884
LibCDS_Feldman 8,1,8148726575
Xenium_Michael,1,12076529705
LibCDS_Michael 1,1,8791559106
LibCDS_SplitOrdered 1,1,17158667497
STD_Lock,4,10606649986
TBB,4,1854817257
WFC_Laborde 4,4,6047925389
WFC_Laborde 8,4,4932282085
LibCDS_Feldman 4,4,3005022280
LibCDS_Feldman 8,4,2885535744
Xenium_Michael,4,4243704242
LibCDS_Michael 1,4,3001273459
LibCDS_SplitOrdered 1,4,5287581635
STD_Lock,8,13412268806
TBB,8,917547405
WFC_Laborde 4,8,3350991099
LibCDS_Feldman 4,8,1655121994
LibCDS_Feldman 8,8,1602973586
Xenium_Michael,8,2211469092
LibCDS_Michael 1,8,1571313407
LibCDS_SplitOrdered 1,8,2812191858
STD_Lock,16,13108996133
TBB,16,551189912
LibCDS_Feldman 4,16,996494806
LibCDS_Feldman 8,16,1128107004
Xenium_Michael,16,1472423965
LibCDS_Michael 1,16,930146231
LibCDS_SplitOrdered 1,16,1682605878
STD_Lock,32,13157377153
TBB,32,341145998
LibCDS_Feldman 4,32,561446391
LibCDS_Feldman 8,32,496767543
Xenium_Michael,32,762451441
LibCDS_Michael 1,32,575664161
LibCDS_SplitOrdered 1,32,1014580149
STD_Lock,1,3300826666
TBB,1,4136972840
WFC_Laborde 4,1,13261794432
WFC_Laborde 8,1,9675674338
LibCDS_Feldman 4,1,9539152720
LibCDS_Feldman 8,1,8308318898
Xenium_Michael,1,12186532914
LibCDS_Michael 1,1,8772284159
LibCDS_SplitOrdered 1,1,17187205707
STD_Lock,4,11915435548
TBB,4,1986593164
WFC_Laborde 4,4,6434614442
LibCDS_Feldman 4,4,2817491853
LibCDS_Feldman 8,4,2699954517
Xenium_Michael,4,4074900257
LibCDS_Michael 1,4,2863372838
LibCDS_SplitOrdered 1,4,4834033693
STD_Lock,8,13059310032
TBB,8,952712377
WFC_Laborde 4,8,3236930671
LibCDS_Feldman 4,8,1515886659
LibCDS_Feldman 8,8,1595253046
Xenium_Michael,8,2194394489
LibCDS_Michael 1,8,1882738718
LibCDS_SplitOrdered 1,8,2776538387
STD_Lock,16,12937047215
TBB,16,548173778
WFC_Laborde 8,16,1945106239
LibCDS_Feldman 4,16,1145456491
LibCDS_Feldman 8,16,790135838
Xenium_Michael,16,1200411111
LibCDS_Michael 1,16,890073667
LibCDS_SplitOrdered 1,16,1623583537
STD_Lock,32,13377389532
TBB,32,356071114
LibCDS_Feldman 4,32,562344065
LibCDS_Feldman 8,32,547886095
Xenium_Michael,32,788409404
LibCDS_Michael 1,32,518486791
LibCDS_SplitOrdered 1,32,923205878
STD_Lock,1,3304853123
TBB,1,4083865567
WFC_Laborde 4,1,13050967587
WFC_Laborde 8,1,9969365365
LibCDS_Feldman 4,1,9400839884
LibCDS_Feldman 8,1,8067656620
Xenium_Michael,1,12163587746
LibCDS_Michael 1,1,8798784286
LibCDS_SplitOrdered 1,1,17281627793
STD_Lock,4,10874999012
TBB,4,1969519907
WFC_Laborde 8,4,4899424772
LibCDS_Feldman 4,4,3019220114
LibCDS_Feldman 8,4,2819092820
Xenium_Michael,4,4137062449
LibCDS_Michael 1,4,3023701920
LibCDS_SplitOrdered 1,4,4950491335
STD_Lock,8,12558416487
TBB,8,853182191
LibCDS_Feldman 4,8,1630893887
LibCDS_Feldman 8,8,1506941307
Xenium_Michael,8,2053074141
LibCDS_Michael 1,8,1903425434
LibCDS_SplitOrdered 1,8,2848787361
STD_Lock,16,12145559676
TBB,16,629351668
LibCDS_Feldman 4,16,1114068202
LibCDS_Feldman 8,16,921000816
Xenium_Michael,16,1297890261
LibCDS_Michael 1,16,916327729
LibCDS_SplitOrdered 1,16,1713019360
STD_Lock,32,13467558018
TBB,32,501411261
LibCDS_Feldman 4,32,559197651
LibCDS_Feldman 8,32,558980926
Xenium_Michael,32,955360051
LibCDS_Michael 1,32,641150251
LibCDS_SplitOrdered 1,32,949086005
