Structure,Threads,Elapsed Time
LibCDSSplitOrdered 1,16,643572123
LockUnordered,32,8027845230
TBB,32,261030228
WFCUnorderedMap 4,32,920423433
WFCUnorderedMap 8,32,1081844580
LibCDSFeldman 4,32,179211577
LibCDSFeldman 8,32,193105383
LibCDSMichael 1,32,177013449
LibCDSSplitOrdered 1,32,270445236
LockUnordered,1,2736862747
TBB,1,2901070014
WFCUnorderedMap 4,1,6511861419
WFCUnorderedMap 8,1,4860795256
LibCDSFeldman 4,1,2699228800
LibCDSFeldman 8,1,2884256257
LibCDSMichael 1,1,2399085450
LibCDSSplitOrdered 1,1,4207740249
LockUnordered,4,11409469094
TBB,4,1608680389
WFCUnorderedMap 4,4,4475417229
WFCUnorderedMap 8,4,4136793647
LibCDSFeldman 4,4,1198711778
LibCDSFeldman 8,4,1561670192
LibCDSMichael 1,4,1270992030
LibCDSSplitOrdered 1,4,2034401047
LockUnordered,8,8502408642
TBB,8,652769572
WFCUnorderedMap 4,8,2229153763
WFCUnorderedMap 8,8,2251131283
LibCDSFeldman 4,8,482186178
LibCDSFeldman 8,8,611588343
LibCDSMichael 1,8,505703201
LibCDSSplitOrdered 1,8,923053594
LockUnordered,16,8384166154
TBB,16,458851295
WFCUnorderedMap 4,16,1243120108
WFCUnorderedMap 8,16,1472743963
LibCDSFeldman 4,16,290119848
LibCDSFeldman 8,16,282510360
LibCDSMichael 1,16,216630848
LibCDSSplitOrdered 1,16,680421989
LockUnordered,32,8390260917
TBB,32,297956102
WFCUnorderedMap 4,32,958837376
WFCUnorderedMap 8,32,1010931290
LibCDSFeldman 4,32,178228185
LibCDSFeldman 8,32,226451390
LibCDSMichael 1,32,187129147
LibCDSSplitOrdered 1,32,298161218
