Structure,Threads,Elapsed Time
STD_Lock,8,9845036290
TBB,8,839789390
WFC_Laborde 4,8,2226302901
WFC_Laborde 8,8,1851842598
LibCDS_Feldman 4,8,417732035
LibCDS_Feldman 8,8,509975454
LibCDS_Michael 1,8,396504077
Xenium_Michael,8,487190760
LibCDS_SplitOrdered 1,8,774017228
STD_Lock,16,7689903113
TBB,16,432240232
WFC_Laborde 4,16,1477721101
WFC_Laborde 8,16,1305520522
LibCDS_Feldman 4,16,196341518
LibCDS_Feldman 8,16,191831647
LibCDS_Michael 1,16,308368752
Xenium_Michael,16,421704495
LibCDS_SplitOrdered 1,16,366299798
STD_Lock,32,5911506804
TBB,32,266736733
WFC_Laborde 4,32,1198916454
WFC_Laborde 8,32,1147410289
LibCDS_Feldman 4,32,161718749
LibCDS_Feldman 8,32,145283442
LibCDS_Michael 1,32,185443824
Xenium_Michael,32,164189442
LibCDS_SplitOrdered 1,32,261630169
STD_Lock,1,2430840936
TBB,1,2712211513
WFC_Laborde 4,1,6329660308
WFC_Laborde 8,1,6115416008
LibCDS_Feldman 4,1,2473367773
LibCDS_Feldman 8,1,2255668274
LibCDS_Michael 1,1,2094322230
Xenium_Michael,1,3472631151
LibCDS_SplitOrdered 1,1,3852613703
STD_Lock,4,11403334001
TBB,4,1525697728
WFC_Laborde 4,4,4780435498
WFC_Laborde 8,4,4112956503
LibCDS_Feldman 4,4,1254741651
LibCDS_Feldman 8,4,1253489611
LibCDS_Michael 1,4,1192680125
Xenium_Michael,4,1308906924
LibCDS_SplitOrdered 1,4,1822612617
STD_Lock,8,8449013309
TBB,8,767649635
WFC_Laborde 4,8,2395508079
WFC_Laborde 8,8,1793496152
LibCDS_Feldman 4,8,405524780
LibCDS_Feldman 8,8,444772876
LibCDS_Michael 1,8,382057982
Xenium_Michael,8,626419617
LibCDS_SplitOrdered 1,8,838362377
STD_Lock,16,7785158413
TBB,16,479884864
WFC_Laborde 4,16,1397137521
WFC_Laborde 8,16,1177688986
LibCDS_Feldman 4,16,256264008
LibCDS_Feldman 8,16,280373368
LibCDS_Michael 1,16,199541677
Xenium_Michael,16,250802142
LibCDS_SplitOrdered 1,16,476421745
STD_Lock,32,6144576164
TBB,32,245551390
WFC_Laborde 4,32,1166687179
WFC_Laborde 8,32,1138289238
LibCDS_Feldman 4,32,163312745
LibCDS_Feldman 8,32,163738411
LibCDS_Michael 1,32,175830994
Xenium_Michael,32,193676207
LibCDS_SplitOrdered 1,32,253161075
